LS Pattern,Frequencey,Percentage
"set(['L3_S44', 'L0_S1', 'L0_S11', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L0_S3', 'L3_S45', 'L0_S0', 'L3_S47', 'L0_S6', 'L0_S5', 'L3_S40'])",360,0.00030411878203806894
"set(['L3_S44', 'L3_S45', 'L0_S11', 'L3_S50', 'L3_S51', 'L0_S8', 'L0_S1', 'L3_S40', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S39', 'L0_S0', 'L0_S6', 'L3_S41', 'L0_S4'])",388,0.00032777246508547425
"set(['L2_S26', 'L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",870,0.0007349537232586665
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S16', 'L0_S14', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",197,0.0001664205557263877
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",185,0.00015628326299178542
"set(['L3_S47', 'L3_S43', 'L3_S50', 'L3_S51', 'L0_S9', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L0_S3', 'L0_S1', 'L0_S0', 'L0_S7', 'L3_S45', 'L0_S5', 'L3_S40'])",343,0.00028975761733071565
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S14', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",164,0.00013854300070623138
"set(['L3_S44', 'L0_S1', 'L0_S8', 'L0_S11', 'L3_S51', 'L3_S39', 'L3_S41', 'L3_S49', 'L3_S48', 'L0_S3', 'L3_S45', 'L0_S0', 'L3_S47', 'L0_S6', 'L0_S5', 'L3_S40'])",333,0.00028130987338521375
"set(['L0_S10', 'L3_S37', 'L3_S29', 'L3_S32', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",155,0.00013094003115527968
"set(['L3_S35', 'L0_S11', 'L2_S26', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L0_S6', 'L3_S34', 'L0_S4'])",826,0.0006977836498984581
"set(['L3_S30', 'L3_S38', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S35'])",306,0.00025850096473235856
"set(['L3_S30', 'L3_S37', 'L3_S29', 'L3_S32', 'L0_S9', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",166,0.00014023254949533179
"set(['L3_S51', 'L1_S25', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",182,0.00015374893980813484
"set(['L0_S11', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",10186,0.00860487198288825
"set(['L3_S35', 'L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S20', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S37', 'L3_S34', 'L0_S16'])",259,0.00021879656818849958
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",213,0.00017993694603919079
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S36', 'L3_S37', 'L3_S34'])",259,0.00021879656818849958
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",4011,0.0033883900965408177
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S16', 'L0_S15', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",178,0.00015036984222993407
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34', 'L0_S20'])",189,0.00015966236056998617
"set(['L3_S36', 'L3_S38', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",248,0.00020950404984844748
"set(['L0_S1', 'L0_S8', 'L0_S11', 'L3_S40', 'L3_S51', 'L3_S39', 'L3_S41', 'L3_S49', 'L3_S48', 'L0_S3', 'L3_S45', 'L0_S0', 'L3_S43', 'L0_S6', 'L3_S47', 'L0_S4'])",311,0.00026272483670510954
"set(['L3_S31', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",503,0.0004249215204587463
"set(['L3_S31', 'L3_S36', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",507,0.00042830061803694703
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",229,0.00019345333635199384
"set(['L3_S44', 'L3_S40', 'L0_S11', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L0_S3', 'L0_S1', 'L0_S0', 'L0_S7', 'L3_S45', 'L3_S47', 'L0_S4'])",372,0.0003142560747726712
"set(['L2_S26', 'L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S35'])",839,0.0007087657170276106
"set(['L3_S49', 'L0_S1', 'L0_S10', 'L3_S51', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S45', 'L0_S0', 'L3_S43', 'L0_S6', 'L0_S5', 'L3_S40'])",387,0.0003269276906909241
"set(['L0_S0', 'L3_S47', 'L3_S43', 'L3_S51', 'L0_S9', 'L3_S39', 'L3_S41', 'L3_S49', 'L3_S48', 'L0_S3', 'L0_S1', 'L0_S8', 'L0_S7', 'L3_S45', 'L0_S5', 'L3_S40'])",328,0.00027708600141246277
"set(['L0_S11', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",10613,0.008965590649361182
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S36', 'L3_S37', 'L3_S34'])",268,0.00022639953773945131
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S20', 'L0_S16', 'L3_S29', 'L3_S33', 'L3_S30', 'L0_S14', 'L3_S36', 'L3_S37', 'L3_S34'])",165,0.00013938777510078158
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S15', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S36', 'L3_S37', 'L3_S34'])",295,0.0002492084463923065
"set(['L3_S36', 'L3_S37', 'L3_S29', 'L3_S32', 'L0_S9', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",159,0.00013431912873348043
"set(['L3_S36', 'L2_S26', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",889,0.0007510044367551201
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S17', 'L0_S20', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",144,0.00012164751281522756
"set(['L3_S35', 'L0_S11', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",10018,0.008462949884603818
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S35', 'L3_S37', 'L3_S34', 'L0_S20'])",164,0.00013854300070623138
"set(['L2_S26', 'L3_S50', 'L3_S51', 'L1_S25', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S43', 'L3_S41', 'L3_S40'])",525,0.0004435065571388505
"set(['L0_S1', 'L3_S40', 'L0_S10', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L0_S3', 'L3_S45', 'L0_S0', 'L3_S43', 'L0_S6', 'L3_S47', 'L0_S4'])",332,0.00028046509899066357
"set(['L2_S26', 'L3_S38', 'L3_S29', 'L1_S25', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",177,0.0001495250678353839
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S15', 'L3_S51', 'L0_S21', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S39', 'L3_S43', 'L3_S45', 'L3_S41', 'L3_S40'])",148,0.00012502661039342833
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S20', 'L0_S16', 'L3_S29', 'L3_S33', 'L3_S30', 'L0_S14', 'L3_S36', 'L3_S37', 'L3_S34'])",176,0.0001486802934408337
"set(['L0_S8', 'L3_S40', 'L3_S51', 'L0_S9', 'L3_S39', 'L3_S43', 'L3_S41', 'L3_S49', 'L3_S48', 'L0_S3', 'L0_S1', 'L0_S0', 'L0_S7', 'L3_S45', 'L3_S47', 'L0_S4'])",343,0.00028975761733071565
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S43', 'L3_S41', 'L3_S40'])",176,0.0001486802934408337
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",3700,0.003125665259835708
"set(['L3_S30', 'L3_S38', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",281,0.0002373816048686038
"set(['L2_S26', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S35'])",894,0.0007552283087278711
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",195,0.00016473100693728733
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",3618,0.0030563937594825924
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S15', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S43', 'L3_S41', 'L3_S40'])",177,0.0001495250678353839
"set(['L3_S36', 'L2_S26', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",850,0.0007180582353676627
"set(['L2_S26', 'L3_S50', 'L3_S51', 'L1_S25', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",412,0.00034804705055467886
"set(['L3_S40', 'L3_S43', 'L0_S10', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L0_S3', 'L0_S1', 'L0_S0', 'L0_S7', 'L3_S45', 'L3_S47', 'L0_S4'])",331,0.00027962032459611334
"set(['L3_S35', 'L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S33', 'L3_S32', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L3_S34', 'L0_S4'])",164,0.00013854300070623138
"set(['L3_S44', 'L3_S40', 'L3_S50', 'L3_S51', 'L0_S9', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L0_S3', 'L0_S1', 'L0_S0', 'L0_S7', 'L3_S45', 'L3_S47', 'L0_S4'])",368,0.00031087697719447044
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S14', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S43', 'L3_S41', 'L3_S40'])",162,0.000136853451917131
"set(['L3_S44', 'L3_S45', 'L0_S10', 'L3_S50', 'L3_S51', 'L0_S8', 'L0_S1', 'L3_S40', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S39', 'L0_S0', 'L0_S6', 'L3_S41', 'L0_S4'])",339,0.0002863785197525149
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S14', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S36', 'L3_S37', 'L3_S34'])",263,0.00022217566576670033
"set(['L0_S11', 'L2_S27', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",798,0.0006741299668510528
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",3802,0.003211832248079828
"set(['L3_S51', 'L1_S25', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S43', 'L3_S41', 'L3_S40'])",220,0.0001858503668010421
"set(['L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L3_S38', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",293,0.0002475188976032061
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S17', 'L0_S14', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",190,0.00016050713496453637
"set(['L3_S45', 'L0_S10', 'L3_S50', 'L3_S51', 'L0_S8', 'L0_S1', 'L3_S40', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S39', 'L0_S0', 'L3_S43', 'L0_S6', 'L3_S41', 'L0_S4'])",335,0.00028299942217431415
"set(['L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",10427,0.008808462611974845
"set(['L3_S36', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",10530,0.008895474374613516
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S15', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",158,0.00013347435433893026
"set(['L3_S36', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",10390,0.00877720595937649
"set(['L3_S35', 'L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L3_S34', 'L0_S4'])",10182,0.00860149288531005
"set(['L3_S44', 'L3_S49', 'L3_S40', 'L3_S51', 'L0_S9', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L0_S3', 'L0_S1', 'L0_S0', 'L0_S7', 'L3_S45', 'L3_S47', 'L0_S4'])",341,0.0002880680685416153
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",3891,0.003287017169194795
"set(['L3_S36', 'L0_S11', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",10244,0.00865386889777216
"set(['L3_S31', 'L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",526,0.00044435133153340067
"set(['L3_S36', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",10043,0.008484069244467573
"set(['L3_S31', 'L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",475,0.0004012678374113409
"set(['L3_S44', 'L3_S45', 'L0_S11', 'L3_S40', 'L3_S51', 'L3_S41', 'L0_S8', 'L0_S1', 'L3_S49', 'L3_S48', 'L0_S3', 'L3_S39', 'L0_S0', 'L0_S6', 'L3_S47', 'L0_S4'])",338,0.0002855337453579647
"set(['L3_S43', 'L0_S11', 'L3_S50', 'L3_S51', 'L0_S8', 'L3_S39', 'L3_S41', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S45', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S40'])",349,0.0002948262636980168
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",3874,0.0032726560044874418
